,,,PltRpt=1 Group=1 US LUM 384 (cps) Yeh(1) De=USLum Ex=N/A Em=N/A Wdw=N/A,,,,PltRpt=2 Group=1 US LUM 384 (cps) Yeh(1) De=USLum Ex=N/A Em=N/A Wdw=N/A,,,,PltRpt=3 Group=1 US LUM 384 (cps) Yeh(1) De=USLum Ex=N/A Em=N/A Wdw=N/A,,,,PltRpt=1 Calc 1: Crosstalk = Crosstalk correction where Label : US LUM 384 (cps) Yeh(1) channel 1,,,,PltRpt=2 Calc 1: Crosstalk = Crosstalk correction where Label : US LUM 384 (cps) Yeh(1) channel 1,,,,PltRpt=3 Calc 1: Crosstalk = Crosstalk correction where Label : US LUM 384 (cps) Yeh(1) channel 1,,,
Plate,Barcode,Well,CalcResultI,Signal,Flashes/Time,MeasTime,CalcResultI,Signal,Flashes/Time,MeasTime,CalcResultI,Signal,Flashes/Time,MeasTime,CalcResultI,Signal,,MeasTime,CalcResultI,Signal,,MeasTime,CalcResultI,Signal,,MeasTime
1,,F11,216080,21608,0.1,00:26.2,177720,17772,0.1,11:51.3,159960,15996,0.1,23:15.9,216080,0,0,0,177720,0,0,0,159960,0,0,0
1,,F12,216560,21656,0.1,00:26.4,177720,17772,0.1,11:51.5,161440,16144,0.1,23:16.1,216560,0,0,0,177720,0,0,0,161440,0,0,0
1,,F13,228600,22860,0.1,00:26.6,183520,18352,0.1,11:51.7,162320,16232,0.1,23:16.3,228600,0,0,0,183520,0,0,0,162320,0,0,0
1,,F14,223080,22308,0.1,00:26.8,178400,17840,0.1,11:51.9,160280,16028,0.1,23:16.5,223080,0,0,0,178400,0,0,0,160280,0,0,0
1,,F15,211680,21168,0.1,00:27.0,172040,17204,0.1,11:52.0,152240,15224,0.1,23:16.7,211680,0,0,0,172040,0,0,0,152240,0,0,0
1,,F16,215040,21504,0.1,00:27.2,180160,18016,0.1,11:52.2,156640,15664,0.1,23:16.9,215040,0,0,0,180160,0,0,0,156640,0,0,0
1,,F17,212640,21264,0.1,00:27.4,178040,17804,0.1,11:52.4,159120,15912,0.1,23:17.1,212640,0,0,0,178040,0,0,0,159120,0,0,0
1,,F18,207000,20700,0.1,00:27.6,170120,17012,0.1,11:52.6,152520,15252,0.1,23:17.2,207000,0,0,0,170120,0,0,0,152520,0,0,0
1,,F19,206920,20692,0.1,00:27.8,172480,17248,0.1,11:52.8,156560,15656,0.1,23:17.4,206920,0,0,0,172480,0,0,0,156560,0,0,0
1,,F20,209880,20988,0.1,00:28.0,170320,17032,0.1,11:53.0,156080,15608,0.1,23:17.6,209880,0,0,0,170320,0,0,0,156080,0,0,0
1,,F21,205360,20536,0.1,00:28.2,173680,17368,0.1,11:53.2,157600,15760,0.1,23:17.8,205360,0,0,0,173680,0,0,0,157600,0,0,0
1,,F22,207440,20744,0.1,00:28.3,170680,17068,0.1,11:53.4,154520,15452,0.1,23:18.0,207440,0,0,0,170680,0,0,0,154520,0,0,0
1,,F23,400,40,0.1,00:28.5,320,32,0.1,11:53.6,360,36,0.1,23:18.2,400,0,0,0,320,0,0,0,360,0,0,0
1,,F24,204280,20428,0.1,00:28.7,171720,17172,0.1,11:53.8,155240,15524,0.1,23:18.4,204280,0,0,0,171720,0,0,0,155240,0,0,0
1,,G01,231200,23120,0.1,00:29.2,191840,19184,0.1,11:54.2,178440,17844,0.1,23:18.8,231200,0,0,0,191840,0,0,0,178440,0,0,0
1,,G02,720,72,0.1,00:29.4,480,48,0.1,11:54.4,480,48,0.1,23:19.0,720,0,0,0,480,0,0,0,480,0,0,0
1,,G03,230160,23016,0.1,00:29.6,185560,18556,0.1,11:54.6,167480,16748,0.1,23:19.2,230160,0,0,0,185560,0,0,0,167480,0,0,0
1,,G04,234960,23496,0.1,00:29.7,191600,19160,0.1,11:54.8,171360,17136,0.1,23:19.4,234960,0,0,0,191600,0,0,0,171360,0,0,0
1,,G05,237680,23768,0.1,00:30.0,190040,19004,0.1,11:55.0,174560,17456,0.1,23:19.6,237680,0,0,0,190040,0,0,0,174560,0,0,0
1,,G06,236680,23668,0.1,00:30.1,191680,19168,0.1,11:55.2,172200,17220,0.1,23:19.8,236680,0,0,0,191680,0,0,0,172200,0,0,0
1,,G07,234520,23452,0.1,00:30.3,193400,19340,0.1,11:55.4,174160,17416,0.1,23:20.0,234520,0,0,0,193400,0,0,0,174160,0,0,0
1,,G08,234400,23440,0.1,00:30.5,195640,19564,0.1,11:55.6,175520,17552,0.1,23:20.2,234400,0,0,0,195640,0,0,0,175520,0,0,0
1,,G09,236240,23624,0.1,00:30.7,195400,19540,0.1,11:55.8,176040,17604,0.1,23:20.4,236240,0,0,0,195400,0,0,0,176040,0,0,0
1,,G10,237880,23788,0.1,00:30.9,196640,19664,0.1,11:56.0,176680,17668,0.1,23:20.6,237880,0,0,0,196640,0,0,0,176680,0,0,0
1,,G11,221200,22120,0.1,00:31.1,182400,18240,0.1,11:56.1,160160,16016,0.1,23:20.8,221200,0,0,0,182400,0,0,0,160160,0,0,0
1,,G12,241520,24152,0.1,00:31.3,194880,19488,0.1,11:56.3,173800,17380,0.1,23:21.0,241520,0,0,0,194880,0,0,0,173800,0,0,0
1,,G13,243520,24352,0.1,00:31.5,197960,19796,0.1,11:56.5,175440,17544,0.1,23:21.2,243520,0,0,0,197960,0,0,0,175440,0,0,0
1,,G14,242360,24236,0.1,00:31.7,193080,19308,0.1,11:56.7,174440,17444,0.1,23:21.3,242360,0,0,0,193080,0,0,0,174440,0,0,0
1,,G15,241200,24120,0.1,00:31.9,197560,19756,0.1,11:56.9,175920,17592,0.1,23:21.5,241200,0,0,0,197560,0,0,0,175920,0,0,0
1,,G16,239600,23960,0.1,00:32.1,193760,19376,0.1,11:57.1,174120,17412,0.1,23:21.7,239600,0,0,0,193760,0,0,0,174120,0,0,0
1,,G17,234160,23416,0.1,00:32.2,198080,19808,0.1,11:57.3,174800,17480,0.1,23:21.9,234160,0,0,0,198080,0,0,0,174800,0,0,0
1,,G18,229600,22960,0.1,00:32.5,191800,19180,0.1,11:57.5,171480,17148,0.1,23:22.1,229600,0,0,0,191800,0,0,0,171480,0,0,0
1,,G19,230000,23000,0.1,00:32.6,191200,19120,0.1,11:57.7,171720,17172,0.1,23:22.3,230000,0,0,0,191200,0,0,0,171720,0,0,0
1,,G20,229000,22900,0.1,00:32.8,189400,18940,0.1,11:57.9,171080,17108,0.1,23:22.5,229000,0,0,0,189400,0,0,0,171080,0,0,0
1,,G21,230040,23004,0.1,00:33.0,190720,19072,0.1,11:58.1,171520,17152,0.1,23:22.7,230040,0,0,0,190720,0,0,0,171520,0,0,0
1,,G22,227800,22780,0.1,00:33.2,190000,19000,0.1,11:58.3,170520,17052,0.1,23:22.9,227800,0,0,0,190000,0,0,0,170520,0,0,0
1,,G23,480,48,0.1,00:33.4,440,44,0.1,11:58.5,240,24,0.1,23:23.1,480,0,0,0,440,0,0,0,240,0,0,0
1,,G24,225880,22588,0.1,00:33.6,183280,18328,0.1,11:58.6,172640,17264,0.1,23:23.3,225880,0,0,0,183280,0,0,0,172640,0,0,0
1,,H01,234840,23484,0.1,00:34.0,193680,19368,0.1,11:59.1,175120,17512,0.1,23:23.7,234840,0,0,0,193680,0,0,0,175120,0,0,0
1,,H02,720,72,0.1,00:34.2,600,60,0.1,11:59.3,560,56,0.1,23:23.9,720,0,0,0,600,0,0,0,560,0,0,0
1,,H03,228960,22896,0.1,00:34.4,187320,18732,0.1,11:59.5,167440,16744,0.1,23:24.1,228960,0,0,0,187320,0,0,0,167440,0,0,0
1,,H04,233600,23360,0.1,00:34.6,190800,19080,0.1,11:59.7,171360,17136,0.1,23:24.3,233600,0,0,0,190800,0,0,0,171360,0,0,0
1,,H05,233840,23384,0.1,00:34.8,189840,18984,0.1,11:59.9,173280,17328,0.1,23:24.5,233840,0,0,0,189840,0,0,0,173280,0,0,0
1,,H06,231640,23164,0.1,00:35.0,191960,19196,0.1,12:00.0,171720,17172,0.1,23:24.7,231640,0,0,0,191960,0,0,0,171720,0,0,0
1,,H07,181560,18156,0.1,00:35.2,150040,15004,0.1,12:00.2,135560,13556,0.1,23:24.9,181560,0,0,0,150040,0,0,0,135560,0,0,0
1,,H08,234560,23456,0.1,00:35.4,192680,19268,0.1,12:00.4,171960,17196,0.1,23:25.1,234560,0,0,0,192680,0,0,0,171960,0,0,0
1,,H09,232320,23232,0.1,00:35.6,191600,19160,0.1,12:00.6,169680,16968,0.1,23:25.3,232320,0,0,0,191600,0,0,0,169680,0,0,0
1,,H10,230160,23016,0.1,00:35.8,192800,19280,0.1,12:00.8,173320,17332,0.1,23:25.4,230160,0,0,0,192800,0,0,0,173320,0,0,0
1,,H11,241400,24140,0.1,00:36.0,192880,19288,0.1,12:01.0,174080,17408,0.1,23:25.6,241400,0,0,0,192880,0,0,0,174080,0,0,0
1,,H12,235360,23536,0.1,00:36.2,194840,19484,0.1,12:01.2,175520,17552,0.1,23:25.8,235360,0,0,0,194840,0,0,0,175520,0,0,0
1,,H13,238040,23804,0.1,00:36.4,194840,19484,0.1,12:01.4,176120,17612,0.1,23:26.0,238040,0,0,0,194840,0,0,0,176120,0,0,0
1,,H14,131160,13116,0.1,00:36.5,106360,10636,0.1,12:01.6,95440,9544,0.1,23:26.2,131160,0,0,0,106360,0,0,0,95440,0,0,0
1,,H15,238400,23840,0.1,00:36.7,194480,19448,0.1,12:01.8,174400,17440,0.1,23:26.4,238400,0,0,0,194480,0,0,0,174400,0,0,0
1,,H16,233520,23352,0.1,00:36.9,192560,19256,0.1,12:02.0,170480,17048,0.1,23:26.6,233520,0,0,0,192560,0,0,0,170480,0,0,0
1,,H17,236520,23652,0.1,00:37.1,192920,19292,0.1,12:02.2,172880,17288,0.1,23:26.8,236520,0,0,0,192920,0,0,0,172880,0,0,0
1,,H18,227080,22708,0.1,00:37.3,190280,19028,0.1,12:02.4,170920,17092,0.1,23:27.0,227080,0,0,0,190280,0,0,0,170920,0,0,0
1,,H19,226760,22676,0.1,00:37.5,190240,19024,0.1,12:02.5,168680,16868,0.1,23:27.2,226760,0,0,0,190240,0,0,0,168680,0,0,0
1,,H20,226720,22672,0.1,00:37.7,189240,18924,0.1,12:02.7,168480,16848,0.1,23:27.4,226720,0,0,0,189240,0,0,0,168480,0,0,0
1,,H21,224920,22492,0.1,00:37.9,188520,18852,0.1,12:02.9,169520,16952,0.1,23:27.6,224920,0,0,0,188520,0,0,0,169520,0,0,0
1,,H22,223280,22328,0.1,00:38.1,189120,18912,0.1,12:03.1,170720,17072,0.1,23:27.8,223280,0,0,0,189120,0,0,0,170720,0,0,0
1,,H23,400,40,0.1,00:38.3,320,32,0.1,12:03.3,240,24,0.1,23:27.9,400,0,0,0,320,0,0,0,240,0,0,0
1,,H24,217600,21760,0.1,00:38.5,185240,18524,0.1,12:03.5,169360,16936,0.1,23:28.1,217600,0,0,0,185240,0,0,0,169360,0,0,0
1,,I01,210520,21052,0.1,00:38.9,170400,17040,0.1,12:04.0,155680,15568,0.1,23:28.6,210520,0,0,0,170400,0,0,0,155680,0,0,0
1,,I02,600,60,0.1,00:39.1,320,32,0.1,12:04.1,480,48,0.1,23:28.8,600,0,0,0,320,0,0,0,480,0,0,0
1,,I03,207920,20792,0.1,00:39.3,167320,16732,0.1,12:04.3,152920,15292,0.1,23:29.2,207920,0,0,0,167320,0,0,0,152920,0,0,0
1,,I04,209760,20976,0.1,00:39.5,170880,17088,0.1,12:04.5,153200,15320,0.1,23:29.4,209760,0,0,0,170880,0,0,0,153200,0,0,0
1,,I05,206560,20656,0.1,00:39.7,168720,16872,0.1,12:04.7,152280,15228,0.1,23:29.6,206560,0,0,0,168720,0,0,0,152280,0,0,0
1,,I06,206440,20644,0.1,00:39.9,168560,16856,0.1,12:04.9,152280,15228,0.1,23:29.8,206440,0,0,0,168560,0,0,0,152280,0,0,0
1,,I07,207560,20756,0.1,00:40.1,169160,16916,0.1,12:05.1,151520,15152,0.1,23:30.0,207560,0,0,0,169160,0,0,0,151520,0,0,0
1,,I08,208520,20852,0.1,00:40.3,171400,17140,0.1,12:05.3,153800,15380,0.1,23:30.2,208520,0,0,0,171400,0,0,0,153800,0,0,0
1,,I09,213120,21312,0.1,00:40.5,174800,17480,0.1,12:05.5,154680,15468,0.1,23:30.3,213120,0,0,0,174800,0,0,0,154680,0,0,0
1,,I10,212000,21200,0.1,00:40.6,171440,17144,0.1,12:05.7,154400,15440,0.1,23:30.5,212000,0,0,0,171440,0,0,0,154400,0,0,0
1,,I11,209520,20952,0.1,00:40.8,169520,16952,0.1,12:05.9,149880,14988,0.1,23:30.7,209520,0,0,0,169520,0,0,0,149880,0,0,0
1,,I12,212240,21224,0.1,00:41.0,173520,17352,0.1,12:06.1,156080,15608,0.1,23:30.9,212240,0,0,0,173520,0,0,0,156080,0,0,0
1,,I13,214440,21444,0.1,00:41.2,173920,17392,0.1,12:06.3,152680,15268,0.1,23:31.1,214440,0,0,0,173920,0,0,0,152680,0,0,0
1,,I14,211280,21128,0.1,00:41.4,172400,17240,0.1,12:06.5,155320,15532,0.1,23:31.3,211280,0,0,0,172400,0,0,0,155320,0,0,0
1,,I15,213880,21388,0.1,00:41.6,175440,17544,0.1,12:06.6,155760,15576,0.1,23:31.5,213880,0,0,0,175440,0,0,0,155760,0,0,0
1,,I16,219160,21916,0.1,00:41.8,173200,17320,0.1,12:06.8,156240,15624,0.1,23:31.7,219160,0,0,0,173200,0,0,0,156240,0,0,0
1,,I17,219960,21996,0.1,00:42.0,180200,18020,0.1,12:07.0,158680,15868,0.1,23:31.9,219960,0,0,0,180200,0,0,0,158680,0,0,0
1,,I18,215600,21560,0.1,00:42.2,176240,17624,0.1,12:07.2,155480,15548,0.1,23:32.1,215600,0,0,0,176240,0,0,0,155480,0,0,0
1,,I19,209240,20924,0.1,00:42.4,174400,17440,0.1,12:07.4,154120,15412,0.1,23:32.3,209240,0,0,0,174400,0,0,0,154120,0,0,0
1,,I20,203960,20396,0.1,00:42.6,172360,17236,0.1,12:07.6,154680,15468,0.1,23:32.5,203960,0,0,0,172360,0,0,0,154680,0,0,0
1,,I21,207240,20724,0.1,00:42.8,175120,17512,0.1,12:07.8,157800,15780,0.1,23:32.6,207240,0,0,0,175120,0,0,0,157800,0,0,0
1,,I22,203680,20368,0.1,00:43.0,171880,17188,0.1,12:08.0,153800,15380,0.1,23:32.8,203680,0,0,0,171880,0,0,0,153800,0,0,0
1,,I23,440,44,0.1,00:43.1,280,28,0.1,12:08.2,280,28,0.1,23:33.0,440,0,0,0,280,0,0,0,280,0,0,0
1,,I24,203440,20344,0.1,00:43.3,172560,17256,0.1,12:08.4,156120,15612,0.1,23:33.2,203440,0,0,0,172560,0,0,0,156120,0,0,0
1,,J01,217880,21788,0.1,00:43.8,176200,17620,0.1,12:08.8,161560,16156,0.1,23:33.7,217880,0,0,0,176200,0,0,0,161560,0,0,0
1,,J02,440,44,0.1,00:44.0,240,24,0.1,12:09.0,280,28,0.1,23:33.9,440,0,0,0,240,0,0,0,280,0,0,0
1,,J03,217240,21724,0.1,00:44.2,174480,17448,0.1,12:09.2,158480,15848,0.1,23:34.0,217240,0,0,0,174480,0,0,0,158480,0,0,0
1,,J04,217280,21728,0.1,00:44.4,175560,17556,0.1,12:09.4,158840,15884,0.1,23:34.2,217280,0,0,0,175560,0,0,0,158840,0,0,0
1,,J05,167600,16760,0.1,00:44.5,145320,14532,0.1,12:09.6,135120,13512,0.1,23:34.4,167600,0,0,0,145320,0,0,0,135120,0,0,0
1,,J06,215960,21596,0.1,00:44.7,178360,17836,0.1,12:09.8,157440,15744,0.1,23:34.6,215960,0,0,0,178360,0,0,0,157440,0,0,0
1,,J07,213000,21300,0.1,00:44.9,176960,17696,0.1,12:10.0,160840,16084,0.1,23:34.8,213000,0,0,0,176960,0,0,0,160840,0,0,0
1,,J08,133000,13300,0.1,00:45.1,108960,10896,0.1,12:10.2,97600,9760,0.1,23:35.0,133000,0,0,0,108960,0,0,0,97600,0,0,0
1,,J09,220240,22024,0.1,00:45.3,176720,17672,0.1,12:10.4,158600,15860,0.1,23:35.2,220240,0,0,0,176720,0,0,0,158600,0,0,0
1,,J10,215920,21592,0.1,00:45.5,176800,17680,0.1,12:10.5,154800,15480,0.1,23:35.4,215920,0,0,0,176800,0,0,0,154800,0,0,0
1,,J11,217680,21768,0.1,00:45.7,180440,18044,0.1,12:10.7,159560,15956,0.1,23:35.6,217680,0,0,0,180440,0,0,0,159560,0,0,0
1,,J12,214840,21484,0.1,00:45.9,177160,17716,0.1,12:10.9,160080,16008,0.1,23:35.8,214840,0,0,0,177160,0,0,0,160080,0,0,0
1,,J13,210800,21080,0.1,00:46.1,175760,17576,0.1,12:11.1,157280,15728,0.1,23:36.0,210800,0,0,0,175760,0,0,0,157280,0,0,0
1,,J14,213400,21340,0.1,00:46.3,176200,17620,0.1,12:11.3,158040,15804,0.1,23:36.2,213400,0,0,0,176200,0,0,0,158040,0,0,0
1,,J15,212480,21248,0.1,00:46.5,176480,17648,0.1,12:11.5,158160,15816,0.1,23:36.4,212480,0,0,0,176480,0,0,0,158160,0,0,0
1,,J16,218960,21896,0.1,00:46.7,175800,17580,0.1,12:11.7,155600,15560,0.1,23:36.6,218960,0,0,0,175800,0,0,0,155600,0,0,0
1,,J17,223120,22312,0.1,00:46.9,175160,17516,0.1,12:11.9,162840,16284,0.1,23:36.7,223120,0,0,0,175160,0,0,0,162840,0,0,0
1,,J18,216160,21616,0.1,00:47.0,173720,17372,0.1,12:12.1,157160,15716,0.1,23:36.9,216160,0,0,0,173720,0,0,0,157160,0,0,0
1,,J19,211400,21140,0.1,00:47.2,172800,17280,0.1,12:12.3,154800,15480,0.1,23:37.1,211400,0,0,0,172800,0,0,0,154800,0,0,0
1,,J20,207880,20788,0.1,00:47.4,172000,17200,0.1,12:12.5,156440,15644,0.1,23:37.3,207880,0,0,0,172000,0,0,0,156440,0,0,0
1,,J21,207680,20768,0.1,00:47.6,174720,17472,0.1,12:12.7,158280,15828,0.1,23:37.5,207680,0,0,0,174720,0,0,0,158280,0,0,0
1,,J22,193720,19372,0.1,00:47.8,160880,16088,0.1,12:12.9,147440,14744,0.1,23:37.7,193720,0,0,0,160880,0,0,0,147440,0,0,0
1,,J23,360,36,0.1,00:48.0,440,44,0.1,12:13.0,240,24,0.1,23:37.9,360,0,0,0,440,0,0,0,240,0,0,0
1,,J24,200920,20092,0.1,00:48.2,171040,17104,0.1,12:13.2,156800,15680,0.1,23:38.1,200920,0,0,0,171040,0,0,0,156800,0,0,0
1,,K01,194000,19400,0.1,00:48.6,161720,16172,0.1,12:13.7,145560,14556,0.1,23:38.5,194000,0,0,0,161720,0,0,0,145560,0,0,0
1,,K02,480,48,0.1,00:48.8,240,24,0.1,12:13.9,320,32,0.1,23:38.7,480,0,0,0,240,0,0,0,320,0,0,0
1,,K03,196640,19664,0.1,00:49.0,160160,16016,0.1,12:14.1,142720,14272,0.1,23:38.9,196640,0,0,0,160160,0,0,0,142720,0,0,0
1,,K04,196440,19644,0.1,00:49.2,160840,16084,0.1,12:14.3,148280,14828,0.1,23:39.1,196440,0,0,0,160840,0,0,0,148280,0,0,0
1,,K05,195360,19536,0.1,00:49.4,162680,16268,0.1,12:14.5,145280,14528,0.1,23:39.3,195360,0,0,0,162680,0,0,0,145280,0,0,0
1,,K06,192560,19256,0.1,00:49.6,161800,16180,0.1,12:14.6,146080,14608,0.1,23:39.5,192560,0,0,0,161800,0,0,0,146080,0,0,0
1,,K07,195520,19552,0.1,00:49.8,158480,15848,0.1,12:14.8,142360,14236,0.1,23:39.7,195520,0,0,0,158480,0,0,0,142360,0,0,0
1,,K08,191200,19120,0.1,00:50.0,162080,16208,0.1,12:15.0,144880,14488,0.1,23:39.9,191200,0,0,0,162080,0,0,0,144880,0,0,0
1,,K09,198840,19884,0.1,00:50.2,160880,16088,0.1,12:15.2,145200,14520,0.1,23:40.1,198840,0,0,0,160880,0,0,0,145200,0,0,0
1,,K10,177600,17760,0.1,00:50.4,146160,14616,0.1,12:15.4,130800,13080,0.1,23:40.3,177600,0,0,0,146160,0,0,0,130800,0,0,0
1,,K11,136840,13684,0.1,00:50.6,114120,11412,0.1,12:15.6,100880,10088,0.1,23:40.5,136840,0,0,0,114120,0,0,0,100880,0,0,0
1,,K12,192720,19272,0.1,00:50.8,164920,16492,0.1,12:15.8,146480,14648,0.1,23:40.7,192720,0,0,0,164920,0,0,0,146480,0,0,0
1,,K13,195640,19564,0.1,00:51.0,169120,16912,0.1,12:16.0,149960,14996,0.1,23:40.8,195640,0,0,0,169120,0,0,0,149960,0,0,0
1,,K14,194920,19492,0.1,00:51.1,164240,16424,0.1,12:16.2,145920,14592,0.1,23:41.0,194920,0,0,0,164240,0,0,0,145920,0,0,0
1,,K15,206920,20692,0.1,00:51.3,164600,16460,0.1,12:16.4,148720,14872,0.1,23:41.2,206920,0,0,0,164600,0,0,0,148720,0,0,0
1,,K16,205600,20560,0.1,00:51.5,168640,16864,0.1,12:16.6,149960,14996,0.1,23:41.4,205600,0,0,0,168640,0,0,0,149960,0,0,0
1,,K17,208880,20888,0.1,00:51.7,168280,16828,0.1,12:16.8,153760,15376,0.1,23:41.6,208880,0,0,0,168280,0,0,0,153760,0,0,0
1,,K18,204200,20420,0.1,00:51.9,168400,16840,0.1,12:17.0,151440,15144,0.1,23:41.8,204200,0,0,0,168400,0,0,0,151440,0,0,0
1,,K19,200240,20024,0.1,00:52.1,166480,16648,0.1,12:17.1,152960,15296,0.1,23:42.0,200240,0,0,0,166480,0,0,0,152960,0,0,0
1,,K20,202480,20248,0.1,00:52.3,166960,16696,0.1,12:17.3,154160,15416,0.1,23:42.2,202480,0,0,0,166960,0,0,0,154160,0,0,0
1,,K21,199840,19984,0.1,00:52.5,171120,17112,0.1,12:17.5,157800,15780,0.1,23:42.4,199840,0,0,0,171120,0,0,0,157800,0,0,0
1,,K22,194800,19480,0.1,00:52.7,164440,16444,0.1,12:17.7,149800,14980,0.1,23:42.6,194800,0,0,0,164440,0,0,0,149800,0,0,0
1,,K23,440,44,0.1,00:52.9,440,44,0.1,12:17.9,280,28,0.1,23:42.8,440,0,0,0,440,0,0,0,280,0,0,0
1,,K24,198880,19888,0.1,00:53.1,172840,17284,0.1,12:18.1,156880,15688,0.1,23:43.0,198880,0,0,0,172840,0,0,0,156880,0,0,0
1,,L01,200960,20096,0.1,00:53.5,170000,17000,0.1,12:18.5,153960,15396,0.1,23:43.4,200960,0,0,0,170000,0,0,0,153960,0,0,0
1,,L02,440,44,0.1,00:53.7,360,36,0.1,12:18.8,240,24,0.1,23:43.6,440,0,0,0,360,0,0,0,240,0,0,0
1,,L03,199200,19920,0.1,00:53.9,167880,16788,0.1,12:18.9,153080,15308,0.1,23:43.8,199200,0,0,0,167880,0,0,0,153080,0,0,0
1,,L04,200080,20008,0.1,00:54.1,166720,16672,0.1,12:19.1,152680,15268,0.1,23:44.0,200080,0,0,0,166720,0,0,0,152680,0,0,0
1,,L05,199080,19908,0.1,00:54.3,168320,16832,0.1,12:19.3,151160,15116,0.1,23:44.2,199080,0,0,0,168320,0,0,0,151160,0,0,0
1,,L06,201680,20168,0.1,00:54.5,168800,16880,0.1,12:19.5,155040,15504,0.1,23:44.4,201680,0,0,0,168800,0,0,0,155040,0,0,0
1,,L07,202040,20204,0.1,00:54.7,166000,16600,0.1,12:19.7,151200,15120,0.1,23:44.6,202040,0,0,0,166000,0,0,0,151200,0,0,0
1,,L08,177600,17760,0.1,00:54.9,151320,15132,0.1,12:19.9,136840,13684,0.1,23:44.7,177600,0,0,0,151320,0,0,0,136840,0,0,0
1,,L09,204560,20456,0.1,00:55.0,171000,17100,0.1,12:20.1,157280,15728,0.1,23:44.9,204560,0,0,0,171000,0,0,0,157280,0,0,0
1,,L10,206000,20600,0.1,00:55.2,171800,17180,0.1,12:20.3,153680,15368,0.1,23:45.1,206000,0,0,0,171800,0,0,0,153680,0,0,0
1,,L11,208200,20820,0.1,00:55.4,172960,17296,0.1,12:20.5,157120,15712,0.1,23:45.3,208200,0,0,0,172960,0,0,0,157120,0,0,0
1,,L12,204200,20420,0.1,00:55.6,171600,17160,0.1,12:20.7,155760,15576,0.1,23:45.5,204200,0,0,0,171600,0,0,0,155760,0,0,0
1,,L13,207760,20776,0.1,00:55.8,173600,17360,0.1,12:20.9,153480,15348,0.1,23:45.7,207760,0,0,0,173600,0,0,0,153480,0,0,0
1,,L14,202120,20212,0.1,00:56.0,171560,17156,0.1,12:21.0,153040,15304,0.1,23:45.9,202120,0,0,0,171560,0,0,0,153040,0,0,0
1,,L15,204200,20420,0.1,00:56.2,174880,17488,0.1,12:21.2,157080,15708,0.1,23:46.1,204200,0,0,0,174880,0,0,0,157080,0,0,0
1,,L16,197000,19700,0.1,00:56.4,163360,16336,0.1,12:21.4,147400,14740,0.1,23:46.3,197000,0,0,0,163360,0,0,0,147400,0,0,0
1,,L17,211320,21132,0.1,00:56.6,175120,17512,0.1,12:21.6,156920,15692,0.1,23:46.5,211320,0,0,0,175120,0,0,0,156920,0,0,0
1,,L18,206880,20688,0.1,00:56.8,171400,17140,0.1,12:21.8,153400,15340,0.1,23:46.7,206880,0,0,0,171400,0,0,0,153400,0,0,0
1,,L19,211880,21188,0.1,00:57.0,173680,17368,0.1,12:22.0,157320,15732,0.1,23:46.9,211880,0,0,0,173680,0,0,0,157320,0,0,0
1,,L20,203200,20320,0.1,00:57.2,172680,17268,0.1,12:22.2,156400,15640,0.1,23:47.0,203200,0,0,0,172680,0,0,0,156400,0,0,0
1,,L21,200200,20020,0.1,00:57.3,170600,17060,0.1,12:22.4,156960,15696,0.1,23:47.3,200200,0,0,0,170600,0,0,0,156960,0,0,0
1,,L22,197760,19776,0.1,00:57.5,173360,17336,0.1,12:22.6,156600,15660,0.1,23:47.4,197760,0,0,0,173360,0,0,0,156600,0,0,0
1,,L23,280,28,0.1,00:57.7,400,40,0.1,12:22.8,320,32,0.1,23:47.6,280,0,0,0,400,0,0,0,320,0,0,0
1,,L24,196040,19604,0.1,00:57.9,173440,17344,0.1,12:23.0,159560,15956,0.1,23:47.8,196040,0,0,0,173440,0,0,0,159560,0,0,0
1,,M01,183520,18352,0.1,00:58.4,152760,15276,0.1,12:23.4,138960,13896,0.1,23:48.3,183520,0,0,0,152760,0,0,0,138960,0,0,0
1,,M02,480,48,0.1,00:58.6,320,32,0.1,12:23.6,360,36,0.1,23:48.5,480,0,0,0,320,0,0,0,360,0,0,0
1,,M03,184680,18468,0.1,00:58.7,149960,14996,0.1,12:23.8,137320,13732,0.1,23:48.7,184680,0,0,0,149960,0,0,0,137320,0,0,0
1,,M04,183280,18328,0.1,00:59.0,153480,15348,0.1,12:24.0,135680,13568,0.1,23:48.8,183280,0,0,0,153480,0,0,0,135680,0,0,0
1,,M05,185000,18500,0.1,00:59.1,152960,15296,0.1,12:24.2,135560,13556,0.1,23:49.0,185000,0,0,0,152960,0,0,0,135560,0,0,0
1,,M06,184280,18428,0.1,00:59.3,148960,14896,0.1,12:24.4,136160,13616,0.1,23:49.2,184280,0,0,0,148960,0,0,0,136160,0,0,0
1,,M07,186800,18680,0.1,00:59.5,151200,15120,0.1,12:24.6,135280,13528,0.1,23:49.4,186800,0,0,0,151200,0,0,0,135280,0,0,0
1,,M08,181640,18164,0.1,00:59.7,151680,15168,0.1,12:24.8,136560,13656,0.1,23:49.6,181640,0,0,0,151680,0,0,0,136560,0,0,0
1,,M09,189320,18932,0.1,00:59.9,153000,15300,0.1,12:25.0,138960,13896,0.1,23:49.8,189320,0,0,0,153000,0,0,0,138960,0,0,0
1,,M10,187000,18700,0.1,01:00.1,155400,15540,0.1,12:25.1,141120,14112,0.1,23:50.0,187000,0,0,0,155400,0,0,0,141120,0,0,0
